index,id,title,actors,director
1015,167,K-PAX,Jeff Bridges Kevin Spacey Mary McCormack,Iain Softley
1016,11232,Kate & Leopold,Meg Ryan Hugh Jackman Liev Schreiber,James Mangold
1017,1636,Bedazzled,Elizabeth Hurley Brendan Fraser Frances O'Connor,Harold Ramis
1018,2148,The Cotton Club,Richard Gere Gregory Hines Diane Lane,Francis Ford Coppola
1019,5176,3:10 to Yuma,Russell Crowe Christian Bale Logan Lerman,James Mangold
1020,260346,Taken 3,Liam Neeson Forest Whitaker Maggie Grace,Olivier Megaton
1021,1389,Out of Sight,George Clooney Jennifer Lopez Ving Rhames,Steven Soderbergh
1022,9894,The Cable Guy,Jim Carrey Matthew Broderick Leslie Mann,Ben Stiller
1024,8592,Dick Tracy,Warren Beatty Al Pacino Madonna,Warren Beatty
1025,913,The Thomas Crown Affair,Pierce Brosnan Rene Russo Denis Leary,John McTiernan
1026,11091,Riding in Cars with Boys,Drew Barrymore Steve Zahn Adam Garcia,Penny Marshall
1027,1368,First Blood,Sylvester Stallone Richard Crenna Brian Dennehy,Ted Kotcheff
1028,593,Solaris,Donatas Banionis Natalya Bondarchuk Jüri Järvet,Andrei Tarkovsky
1030,9095,Mary Reilly,Julia Roberts John Malkovich George Cole,Stephen Frears
1031,8874,My Best Friend's Wedding,Julia Roberts Dermot Mulroney Cameron Diaz,P.J. Hogan
1032,11467,America's Sweethearts,Julia Roberts Billy Crystal Catherine Zeta-Jones,Joe Roth
1033,320,Insomnia,Al Pacino Robin Williams Hilary Swank,Christopher Nolan
1034,199,Star Trek: First Contact,Patrick Stewart Jonathan Frakes Brent Spiner,Jonathan Frakes
1035,20533,Jonah Hex,Josh Brolin John Malkovich Megan Fox,Jimmy Hayward
1036,10684,Courage Under Fire,Denzel Washington Meg Ryan Lou Diamond Phillips,Edward Zwick
1037,1624,Liar Liar,Jim Carrey Maura Tierney Cary Elwes,Tom Shadyac
1038,325789,The Infiltrator,Bryan Cranston Diane Kruger John Leguizamo,Brad Furman
1040,888,The Flintstones,John Goodman Elizabeth Perkins Rick Moranis,Brian Levant
1041,82675,Taken 2,Liam Neeson Maggie Grace Famke Janssen,Olivier Megaton
1042,4256,Scary Movie 3,Pamela Anderson Jenny McCarthy Marny Eng,David Zucker
1043,1493,Miss Congeniality,Sandra Bullock Benjamin Bratt Michael Caine,Donald Petrie
1044,88751,Journey to the Center of the Earth,Brendan Fraser Josh Hutcherson Anita Briem,Eric Brevig
1045,11130,The Princess Diaries 2: Royal Engagement,Anne Hathaway Julie Andrews Héctor Elizondo,Garry Marshall
1046,9944,The Pelican Brief,Julia Roberts Denzel Washington Sam Shepard,Alan J. Pakula
1047,10731,The Client,Susan Sarandon Tommy Lee Jones Mary-Louise Parker,Joel Schumacher
1048,7350,The Bucket List,Jack Nicholson Morgan Freeman Sean Hayes,Rob Reiner
1049,9869,Patriot Games,Harrison Ford Anne Archer Patrick Bergin,Phillip Noyce
1050,4379,Monster-in-Law,Jennifer Lopez Jane Fonda Michael Vartan,Robert Luketic
1051,146233,Prisoners,Hugh Jackman Jake Gyllenhaal Paul Dano,Denis Villeneuve
1052,2034,Training Day,Denzel Washington Ethan Hawke Scott Glenn,Antoine Fuqua
1053,926,Galaxy Quest,Tim Allen Sigourney Weaver Alan Rickman,Dean Parisot
1054,4248,Scary Movie 2,Anna Faris Marlon Wayans James DeBello,Keenen Ivory Wayans
1055,64328,The Muppets,Amy Adams Jason Segel Emily Blunt,James Bobin
1056,36647,Blade,Wesley Snipes Stephen Dorff Kris Kristofferson,Stephen Norrington
1057,7214,Coach Carter,Samuel L. Jackson Rob Brown Robert Ri'chard,Thomas Carter
1058,1537,Changing Lanes,Ben Affleck Samuel L. Jackson Kim Staunton,Roger Michell
1059,9360,Anaconda,Jennifer Lopez Ice Cube Jon Voight,Luis Llosa
1060,6282,Coyote Ugly,Piper Perabo Adam Garcia John Goodman,David McNally
1061,508,Love Actually,Keira Knightley Heike Makatsch Emma Thompson,Richard Curtis
1062,9487,A Bug's Life,Kevin Spacey Julia Louis-Dreyfus Hayden Panettiere,Andrew Stanton
1063,768,From Hell,Johnny Depp Heather Graham Ian Holm,Albert Hughes
1064,2636,The Specialist,Sylvester Stallone Sharon Stone James Woods,Luis Llosa
1065,10478,Tin Cup,Kevin Costner Don Johnson Cheech Marin,Ron Shelton
1066,27983,"Yours, Mine and Ours",Lucille Ball Henry Fonda Van Johnson,Melville Shavelson
1067,9981,Kicking & Screaming,Will Ferrell Robert Duvall Kate Walsh,Jesse Dylan
1068,7453,The Hitchhiker's Guide to the Galaxy,Martin Freeman Zooey Deschanel Sam Rockwell,Garth Jennings
1069,15045,Fat Albert,Kenan Thompson Shedrack Anderson III Jermaine Williams,Joel Zwick
1070,7737,Resident Evil: Extinction,Milla Jovovich Oded Fehr Ali Larter,Russell Mulcahy
1071,232672,Blended,Drew Barrymore Adam Sandler Wendi McLendon-Covey,Frank Coraci
1072,17379,Last Holiday,Queen Latifah LL Cool J Timothy Hutton,Wayne Wang
1073,8987,The River Wild,Meryl Streep David Strathairn Kevin Bacon,Curtis Hanson
1074,11359,The Indian in the Cupboard,Hal Scardino Litefoot Lindsay Crouse,Frank Oz
1075,82525,Savages,Blake Lively Taylor Kitsch Aaron Taylor-Johnson,Oliver Stone
1076,9759,Cellular,Chris Evans Kim Basinger Jason Statham,David R. Ellis
1077,9486,Johnny English,Rowan Atkinson John Malkovich Natalie Imbruglia,Peter Howitt
1078,9906,The Ant Bully,Julia Roberts Meryl Streep Nicolas Cage,John A. Davis
1079,841,Dune,Kyle MacLachlan Francesca Annis Leonardo Cimino,David Lynch
1080,4688,Across the Universe,Evan Rachel Wood Jim Sturgess Joe Anderson,Julie Taymor
1081,4148,Revolutionary Road,Leonardo DiCaprio Kate Winslet Michael Shannon,Sam Mendes
1082,2207,16 Blocks,Bruce Willis Yasiin Bey David Morse,Richard Donner
1083,9381,Babylon A.D.,Vin Diesel Michelle Yeoh Mélanie Thierry,Mathieu Kassovitz
1084,9625,The Glimmer Man,Steven Seagal Keenen Ivory Wayans Bob Gunton,John Gray
1085,9304,Multiplicity,Michael Keaton Andie MacDowell Harris Yulin,Harold Ramis
1087,5955,The Pledge,Jack Nicholson Aaron Eckhart Helen Mirren,Sean Penn
1088,9899,The Producers,Matthew Broderick Uma Thurman Will Ferrell,Susan Stroman
1089,9826,The Phantom,Billy Zane Kristy Swanson Treat Williams,Simon Wincer
1090,21355,All the Pretty Horses,Matt Damon Henry Thomas Penélope Cruz,Billy Bob Thornton
1091,10858,Nixon,Anthony Hopkins Joan Allen Powers Boothe,Oliver Stone
1092,11439,The Ghost Writer,Ewan McGregor Pierce Brosnan Jon Bernthal,Roman Polanski
1093,9457,Deep Rising,Treat Williams Famke Janssen Anthony Heald,Stephen Sommers
1095,1494,Curse of the Golden Flower,Chow Yun-fat Gong Li Jay Chou,Zhang Yimou
1096,13184,Bangkok Dangerous,Nicolas Cage Shahkrit Yamnarm Charlie Yeung,Danny Pang
1097,2185,Big Trouble,Tim Allen Rene Russo Patrick Warburton,Barry Sonnenfeld
1099,38153,Shadow Conspiracy,Charlie Sheen Donald Sutherland Linda Hamilton,George P. Cosmatos
1100,58233,Johnny English Reborn,Rowan Atkinson Dominic West Gillian Anderson,Oliver Parker
1102,68734,Argo,Ben Affleck Bryan Cranston Alan Arkin,Ben Affleck
1103,5503,The Fugitive,Harrison Ford Tommy Lee Jones Sela Ward,Andrew Davis
1104,27573,The Bounty Hunter,Gerard Butler Jennifer Aniston Gio Perez,Andy Tennant
1105,819,Sleepers,Robert De Niro Brad Pitt Kevin Bacon,Barry Levinson
1106,1369,Rambo: First Blood Part II,Sylvester Stallone Richard Crenna Charles Napier,George P. Cosmatos
1107,9623,The Juror,Demi Moore Alec Baldwin Joseph Gordon-Levitt,Brian Gibson
1108,10895,Pinocchio,Mel Blanc Don Brodie Walter Catlett,Ben Sharpsteen
1110,834,Underworld: Evolution,Kate Beckinsale Scott Speedman Tony Curran,Len Wiseman
1111,228066,Victor Frankenstein,James McAvoy Daniel Radcliffe Jessica Brown Findlay,Paul McGuigan
1112,711,Finding Forrester,Sean Connery Rob Brown F. Murray Abraham,Gus Van Sant
1113,10468,28 Days,Sandra Bullock Viggo Mortensen Dominic West,Betty Thomas
1114,10027,Unleashed,Jet Li Morgan Freeman Bob Hoskins,Louis Leterrier
1115,11812,The Sweetest Thing,Cameron Diaz Christina Applegate Thomas Jane,Roger Kumble
1116,37233,The Firm,Tom Cruise Jeanne Tripplehorn Gene Hackman,Sydney Pollack
1118,27582,The Mechanic,Jason Statham Ben Foster Donald Sutherland,Simon West
1119,64688,21 Jump Street,Channing Tatum Jonah Hill Brie Larson,Phil Lord
1120,509,Notting Hill,Julia Roberts Hugh Grant Gina McKee,Roger Michell
1121,7443,Chicken Run,Mel Gibson Miranda Richardson Timothy Spall,Nick Park
1122,5966,Along Came Polly,Ben Stiller Jennifer Aniston Philip Seymour Hoffman,John Hamburg
1123,11066,Boomerang,Eddie Murphy Robin Givens Halle Berry,Reginald Hudlin
1124,136795,The Heat,Sandra Bullock Melissa McCarthy Demián Bichir,Paul Feig
1126,87826,Here Comes the Boom,Salma Hayek Kevin James Henry Winkler,Frank Coraci
1127,11560,High Crimes,Ashley Judd Morgan Freeman Jim Caviezel,Carl Franklin
1128,25189,The Mirror Has Two Faces,Barbra Streisand Jeff Bridges Lauren Bacall,Barbra Streisand
1129,2637,The Mothman Prophecies,Richard Gere Laura Linney Will Patton,Mark Pellington
1130,18480,Brüno,Sacha Baron Cohen Richard Bey Ron Paul,Larry Charles
1131,709,Licence to Kill,Timothy Dalton Carey Lowell Robert Davi,John Glen
1132,49730,Red Riding Hood,Amanda Seyfried Gary Oldman Billy Burke,Catherine Hardwicke
1133,2749,15 Minutes,Robert De Niro Charlize Theron Edward Burns,John Herzfeld
1134,9607,Super Mario Bros.,Bob Hoskins John Leguizamo Dennis Hopper,Annabel Jankel
1135,1830,Lord of War,Nicolas Cage Bridget Moynahan Jared Leto,Andrew Niccol
1136,79,Hero,Jet Li Tony Leung Chiu-Wai Maggie Cheung,Zhang Yimou
1137,54054,One for the Money,Katherine Heigl Jason O'Mara Daniel Sunjata,Julie Anne Robinson
1138,228967,The Interview,James Franco Seth Rogen Lizzy Caplan,Seth Rogen
1139,46528,The Warrior's Way,Kate Bosworth Jang Dong-gun Geoffrey Rush,Sngmoo Lee
1140,27936,Micmacs,Dany Boon Dominique Pinon André Dussollier,Jean-Pierre Jeunet
1141,65,8 Mile,Eminem Mekhi Phifer Brittany Murphy,Curtis Hanson
1143,9476,A Knight's Tale,Heath Ledger Rufus Sewell Shannyn Sossamon,Brian Helgeland
1144,10610,The Medallion,Jackie Chan Lee Evans Claire Forlani,Gordon Chan
1145,745,The Sixth Sense,Bruce Willis Toni Collette Olivia Williams,M. Night Shyamalan
1146,49527,Man on a Ledge,Sam Worthington Elizabeth Banks Jamie Bell,Asger Leth
1147,73937,The Big Year,Owen Wilson Steve Martin Jack Black,David Frankel
1148,1885,The Karate Kid,Ralph Macchio Pat Morita William Zabka,John G. Avildsen
1149,168672,American Hustle,Christian Bale Bradley Cooper Amy Adams,David O. Russell
1150,18240,The Proposal,Sandra Bullock Ryan Reynolds Mary Steenburgen,Anne Fletcher
1151,10398,Double Jeopardy,Tommy Lee Jones Ashley Judd Bruce Greenwood,Bruce Beresford
1152,165,Back to the Future Part II,Michael J. Fox Christopher Lloyd Lea Thompson,Robert Zemeckis
1153,240832,Lucy,Scarlett Johansson Morgan Freeman Choi Min-sik,Luc Besson
1154,216015,Fifty Shades of Grey,Dakota Johnson Jamie Dornan Jennifer Ehle,Sam Taylor-Johnson
1155,12279,Spy Kids 3-D: Game Over,Antonio Banderas Carla Gugino Alexa PenaVega,Robert Rodriguez
1156,1645,A Time to Kill,Matthew McConaughey Sandra Bullock Samuel L. Jackson,Joel Schumacher
1157,11007,Cheaper by the Dozen,Steve Martin Bonnie Hunt Piper Perabo,Shawn Levy
1158,193756,Lone Survivor,Mark Wahlberg Taylor Kitsch Emile Hirsch,Peter Berg
1159,11287,A League of Their Own,Tom Hanks Geena Davis Madonna,Penny Marshall
1160,259693,The Conjuring 2,Patrick Wilson Vera Farmiga Madison Wolfe,James Wan
1161,37799,The Social Network,Jesse Eisenberg Andrew Garfield Justin Timberlake,David Fincher
1162,10184,He's Just Not That Into You,Ben Affleck Jennifer Aniston Drew Barrymore,Ken Kwapis
1163,4257,Scary Movie 4,Anna Faris Regina Hall Craig Bierko,David Zucker
1164,4234,Scream 3,David Arquette Neve Campbell Courteney Cox,Wes Craven
1165,196,Back to the Future Part III,Michael J. Fox Christopher Lloyd Mary Steenburgen,Robert Zemeckis
1166,257091,Get Hard,Will Ferrell Kevin Hart Alison Brie,Etan Cohen
1167,6114,Dracula,Gary Oldman Winona Ryder Anthony Hopkins,Francis Ford Coppola
1168,24803,Julie & Julia,Meryl Streep Amy Adams Stanley Tucci,Nora Ephron
1169,109410,42,Chadwick Boseman T.R. Knight Harrison Ford,Brian Helgeland
1170,1213,The Talented Mr. Ripley,Matt Damon Gwyneth Paltrow Jude Law,Anthony Minghella
1171,100042,Dumb and Dumber To,Jim Carrey Jeff Daniels Rachel Melvin,Bobby Farrelly
1172,9036,Eight Below,Paul Walker Bruce Greenwood Moon Bloodgood,Frank Marshall
1173,257211,The Intern,Robert De Niro Anne Hathaway Rene Russo,Nancy Meyers
1174,323675,Ride Along 2,Kevin Hart Ice Cube Olivia Munn,Tim Story
1175,9361,The Last of the Mohicans,Daniel Day-Lewis Madeleine Stowe Russell Means,Michael Mann
1176,1677,Ray,Jamie Foxx Kerry Washington Regina King,Taylor Hackford
1177,187,Sin City,Jessica Alba Devon Aoki Clive Owen,Robert Rodriguez
1178,7461,Vantage Point,Dennis Quaid Matthew Fox Forest Whitaker,Pete Travis
1179,16538,"I Love You, Man",Paul Rudd Jason Segel Rashida Jones,John Hamburg
1180,9889,Shallow Hal,Gwyneth Paltrow Jack Black Jason Alexander,Bobby Farrelly
1181,820,JFK,Kevin Costner Tommy Lee Jones Gary Oldman,Oliver Stone
1182,11565,Big Momma's House 2,Martin Lawrence Nia Long Emily Procter,John Whitesell
1183,6073,The Mexican,Brad Pitt Julia Roberts James Gandolfini,Gore Verbinski
1184,16996,17 Again,Zac Efron Leslie Mann Matthew Perry,Burr Steers
1185,193610,The Other Woman,Cameron Diaz Leslie Mann Kate Upton,Nick Cassavetes
1186,19912,The Final Destination,Bobby Campo Shantel VanSanten Nick Zano,David R. Ellis
1187,296098,Bridge of Spies,Tom Hanks Mark Rylance Amy Ryan,Steven Spielberg
1188,8007,Behind Enemy Lines,Owen Wilson Gene Hackman Gabriel Macht,John Moore
1189,32823,Get Him to the Greek,Jonah Hill Russell Brand Rose Byrne,Nicholas Stoller
1190,4380,Shall We Dance?,Richard Gere Jennifer Lopez Susan Sarandon,Peter Chelsom
1191,11551,Small Soldiers,Gregory Smith Kirsten Dunst Denis Leary,Joe Dante
1192,10336,Spawn,Michael Jai White Martin Sheen John Leguizamo,Mark A.Z. Dippé
1193,11362,The Count of Monte Cristo,Jim Caviezel Guy Pearce Richard Harris,Kevin Reynolds
1194,50348,The Lincoln Lawyer,Matthew McConaughey Marisa Tomei Ryan Phillippe,Brad Furman
1195,48138,Unknown,Liam Neeson Diane Kruger January Jones,Jaume Collet-Serra
1196,1124,The Prestige,Hugh Jackman Christian Bale Michael Caine,Christopher Nolan
1197,227159,Horrible Bosses 2,Jason Bateman Jason Sudeikis Charlie Day,Sean Anders
1198,68179,Escape from Planet Earth,Brendan Fraser Rob Corddry Ricky Gervais,Callan Brunker
1199,1579,Apocalypto,Rudy Youngblood Raoul Max Trujillo Gerardo Taracena,Mel Gibson
1200,708,The Living Daylights,Timothy Dalton Maryam d'Abo Jeroen Krabbé,John Glen
1201,34851,Predators,Topher Grace Alice Braga Laurence Fishburne,Nimród Antal
1202,9930,Legal Eagles,Robert Redford Debra Winger Daryl Hannah,Ivan Reitman
1203,1586,Secret Window,Johnny Depp John Turturro Timothy Hutton,David Koepp
1204,2044,The Lake House,Keanu Reeves Sandra Bullock Shohreh Aghdashloo,Alejandro Agresti
1205,9913,The Skeleton Key,Kate Hudson Gena Rowlands Peter Sarsgaard,Iain Softley
1206,71864,The Odd Life of Timothy Green,Jennifer Garner Joel Edgerton Ron Livingston,Peter Hedges
1207,10761,Made of Honor,Patrick Dempsey Michelle Monaghan Kevin McKidd,Paul Weiland
1208,209451,Jersey Boys,Christopher Walken Vincent Piazza Freya Tingley,Clint Eastwood
1209,11975,The Rainmaker,Matt Damon Danny DeVito Jon Voight,Francis Ford Coppola
1210,4970,Gothika,Halle Berry Robert Downey Jr. Charles S. Dutton,Mathieu Kassovitz
1211,11831,Amistad,Morgan Freeman Nigel Hawthorne Anthony Hopkins,Steven Spielberg
1212,9096,Medicine Man,Sean Connery Lorraine Bracco José Wilker,John McTiernan
1213,440,Aliens vs Predator: Requiem,Steven Pasquale Reiko Aylesworth John Ortiz,Colin Strause
1214,11011,Ri¢hie Ri¢h,Macaulay Culkin John Larroquette Edward Herrmann,Donald Petrie
1215,10641,Autumn in New York,Richard Gere Winona Ryder Anthony LaPaglia,Joan Chen
1216,11172,Music and Lyrics,Drew Barrymore Hugh Grant Scott Porter,Marc Lawrence
1217,39513,Paul,Seth Rogen Simon Pegg Nick Frost,Greg Mottola
1218,82687,The Guilt Trip,Seth Rogen Barbra Streisand Yvonne Strahovski,Anne Fletcher
1219,41446,Scream 4,David Arquette Neve Campbell Courteney Cox,Wes Craven
1220,8224,8MM,Nicolas Cage Joaquin Phoenix James Gandolfini,Joel Schumacher
1221,10537,The Doors,Val Kilmer Meg Ryan Kyle MacLachlan,Oliver Stone
1222,225886,Sex Tape,Cameron Diaz Jason Segel Rob Corddry,Jake Kasdan
1223,10385,Hanging Up,Meg Ryan Diane Keaton Lisa Kudrow,Diane Keaton
1224,55779,Final Destination 5,Emma Bell Nicholas D'Agosto Miles Fisher,Steven Quale
1225,10154,Mickey Blue Eyes,Hugh Grant James Caan Jeanne Tripplehorn,Kelly Makin
1226,10647,Pay It Forward,Kevin Spacey Helen Hunt Haley Joel Osment,Mimi Leder
1227,11431,Fever Pitch,Drew Barrymore Jimmy Fallon Jason Spevack,Bobby Farrelly
1228,8457,Drillbit Taylor,Owen Wilson Leslie Mann Josh Peck,Steven Brill
1229,188161,A Million Ways to Die in the West,Seth MacFarlane Charlize Theron Liam Neeson,Seth MacFarlane
1230,8850,The Shadow,Alec Baldwin John Lone Penelope Ann Miller,Russell Mulcahy
1231,64685,Extremely Loud & Incredibly Close,Thomas Horn Tom Hanks Sandra Bullock,Stephen Daldry
1232,38357,Morning Glory,Rachel McAdams Harrison Ford Patrick Wilson,Roger Michell
1234,11398,The Art of War,Wesley Snipes Donald Sutherland Maury Chaykin,Christian Duguay
1235,1833,Rent,Anthony Rapp Adam Pascal Rosario Dawson,Chris Columbus
1236,10391,Bless the Child,Kim Basinger Angela Bettis Holliston Coleman,Chuck Russell
1237,8970,The Out-of-Towners,Steve Martin Goldie Hawn John Cleese,Sam Weisman
1238,9306,The Island of Dr. Moreau,Marlon Brando Val Kilmer David Thewlis,John Frankenheimer
1239,11370,The Musketeer,Catherine Deneuve Mena Suvari Stephen Rea,Peter Hyams
1240,12184,The Other Boleyn Girl,Natalie Portman Scarlett Johansson Eric Bana,Justin Chadwick
1241,1921,Sweet November,Keanu Reeves Charlize Theron Jason Isaacs,Pat O'Connor
1242,1683,The Reaping,Hilary Swank David Morrissey Idris Elba,Stephen Hopkins
1243,203,Mean Streets,Harvey Keitel Robert De Niro David Proval,Martin Scorsese
1244,11858,Renaissance Man,Danny DeVito Mark Wahlberg Gregory Hines,Penny Marshall
1245,62835,Colombiana,Zoe Saldana Cliff Curtis Callum Blue,Olivier Megaton
1246,18937,Quest for Camelot,Jessalyn Gilsig Cary Elwes Gary Oldman,Frederik Du Chau
1247,13536,City By The Sea,Robert De Niro James Franco Frances McDormand,Michael Caton-Jones
1248,15556,At First Sight,Val Kilmer Mira Sorvino Kelly McGillis,Irwin Winkler
1249,10718,Torque,Martin Henderson Ice Cube Monet Mazur,Joseph Kahn
1250,11062,City Hall,Al Pacino John Cusack Bridget Fonda,Harold Becker
1251,10802,Showgirls,Elizabeth Berkley Kyle MacLachlan Gina Gershon,Paul Verhoeven
1252,1887,Marie Antoinette,Kirsten Dunst Jason Schwartzman Judy Davis,Sofia Coppola
1253,6071,Kiss of Death,David Caruso Samuel L. Jackson Nicolas Cage,Barbet Schroeder
1254,10461,Get Carter,Sylvester Stallone Miranda Richardson Rachael Leigh Cook,Stephen T. Kay
1255,80278,The Impossible,Naomi Watts Ewan McGregor Tom Holland,Juan Antonio Bayona
1256,12704,Ishtar,Warren Beatty Dustin Hoffman Isabelle Adjani,Elaine May
1257,10315,Fantastic Mr. Fox,George Clooney Meryl Streep Jason Schwartzman,Wes Anderson
1258,16643,Life or Something Like It,Angelina Jolie Edward Burns Tony Shalhoub,Stephen Herek
1259,2687,Memoirs of an Invisible Man,Chevy Chase Daryl Hannah Sam Neill,John Carpenter
1260,194,Amélie,Audrey Tautou Mathieu Kassovitz Rufus,Jean-Pierre Jeunet
1262,8849,Alfie,Jude Law Marisa Tomei Omar Epps,Charles Shyer
1264,30943,The Deep End of the Ocean,Michelle Pfeiffer Treat Williams Whoopi Goldberg,Ulu Grosbard
1265,9544,FearDotCom,Stephen Dorff Natascha McElhone Stephen Rea,William Malone
1266,24418,Cirque du Freak: The Vampire's Assistant,John C. Reilly Josh Hutcherson Chris Massoglia,Paul Weitz
1267,7288,Duplex,Ben Stiller Drew Barrymore Eileen Essell,Danny DeVito
1269,24575,Raise the Titanic,M. Emmet Walsh Richard Jordan David Selby,Jerry Jameson
1270,10366,Universal Soldier: The Return,Jean-Claude Van Damme Kiana Tom Bill Goldberg,Mic Rodgers
1271,19898,Pandorum,Ben Foster Dennis Quaid Cam Gigandet,Christian Alvart
1272,4965,Impostor,Gary Sinise Madeleine Stowe Mekhi Phifer,Gary Fleder
1273,15074,Extreme Ops,Devon Sawa Bridgette Wilson Rufus Sewell,Christian Duguay
